trial,day,infections
1,1,2
1,2,3
1,3,6
1,4,12
1,5,26
1,6,54
1,7,98
1,8,144
1,9,221
1,10,280
1,11,316
1,12,355
1,13,365
1,14,362
1,15,369
1,16,377
1,17,367
1,18,381
1,19,378
1,20,383
1,21,372
1,22,373
1,23,360
1,24,380
1,25,382
1,26,370
1,27,369
1,28,373
1,29,370
1,30,366
1,31,375
1,32,382
1,33,373
1,34,368
1,35,364
1,36,367
1,37,362
1,38,365
1,39,366
1,40,372
1,41,389
1,42,358
1,43,372
1,44,370
1,45,365
1,46,373
1,47,365
1,48,364
1,49,377
1,50,396
1,51,392
1,52,372
1,53,352
1,54,373
1,55,367
1,56,366
1,57,377
1,58,377
1,59,383
1,60,384
1,61,375
1,62,380
1,63,382
1,64,367
1,65,375
1,66,361
1,67,376
1,68,370
1,69,369
1,70,371
1,71,374
1,72,376
1,73,372
1,74,381
1,75,378
1,76,359
1,77,370
1,78,373
1,79,382
1,80,383
1,81,379
1,82,355
1,83,372
1,84,365
1,85,371
1,86,369
1,87,368
1,88,373
1,89,378
1,90,378
1,91,377
1,92,386
1,93,387
1,94,369
1,95,371
1,96,383
1,97,368
1,98,360
1,99,380
1,100,391
1,101,380
1,102,363
1,103,353
1,104,370
1,105,371
1,106,375
1,107,381
1,108,372
1,109,369
1,110,364
1,111,379
1,112,364
1,113,375
1,114,361
1,115,380
1,116,378
1,117,373
1,118,375
1,119,375
1,120,378
1,121,382
1,122,388
1,123,371
1,124,385
1,125,375
1,126,372
1,127,357
1,128,371
1,129,377
1,130,370
1,131,383
1,132,382
1,133,369
1,134,361
1,135,364
1,136,390
1,137,370
1,138,376
1,139,375
1,140,369
1,141,371
1,142,383
1,143,376
1,144,373
1,145,381
1,146,372
1,147,369
1,148,362
1,149,369
1,150,387
1,151,383
1,152,363
1,153,374
1,154,377
1,155,369
1,156,364
1,157,358
1,158,355
1,159,372
1,160,376
1,161,373
1,162,377
1,163,371
1,164,374
1,165,374
1,166,367
1,167,367
1,168,363
1,169,366
1,170,373
1,171,386
1,172,371
1,173,383
1,174,369
1,175,359
1,176,366
1,177,370
1,178,373
1,179,376
1,180,369
1,181,379
1,182,384
1,183,375
1,184,376
1,185,381
1,186,371
1,187,358
1,188,344
1,189,348
1,190,355
1,191,348
1,192,382
1,193,387
1,194,374
1,195,377
1,196,369
1,197,370
1,198,379
1,199,379
1,200,381
2,1,3
2,2,6
2,3,16
2,4,29
2,5,55
2,6,102
2,7,197
2,8,258
2,9,306
2,10,342
2,11,350
2,12,363
2,13,362
2,14,356
2,15,368
2,16,358
2,17,370
2,18,375
2,19,365
2,20,366
2,21,372
2,22,365
2,23,373
2,24,358
2,25,362
2,26,364
2,27,375
2,28,368
2,29,348
2,30,364
2,31,372
2,32,364
2,33,371
2,34,363
2,35,357
2,36,370
2,37,388
2,38,367
2,39,345
2,40,359
2,41,370
2,42,365
2,43,378
2,44,371
2,45,365
2,46,367
2,47,368
2,48,376
2,49,367
2,50,342
2,51,351
2,52,357
2,53,357
2,54,359
2,55,366
2,56,358
2,57,375
2,58,367
2,59,371
2,60,365
2,61,371
2,62,370
2,63,375
2,64,379
2,65,366
2,66,376
2,67,371
2,68,364
2,69,360
2,70,352
2,71,361
2,72,346
2,73,372
2,74,372
2,75,377
2,76,359
2,77,363
2,78,367
2,79,372
2,80,360
2,81,361
2,82,353
2,83,375
2,84,363
2,85,364
2,86,351
2,87,361
2,88,360
2,89,358
2,90,376
2,91,377
2,92,370
2,93,379
2,94,370
2,95,375
2,96,380
2,97,384
2,98,358
2,99,367
2,100,370
2,101,367
2,102,376
2,103,363
2,104,361
2,105,360
2,106,375
2,107,363
2,108,368
2,109,366
2,110,354
2,111,354
2,112,352
2,113,356
2,114,366
2,115,368
2,116,361
2,117,354
2,118,362
2,119,366
2,120,346
2,121,350
2,122,365
2,123,367
2,124,363
2,125,364
2,126,376
2,127,381
2,128,379
2,129,363
2,130,366
2,131,356
2,132,366
2,133,371
2,134,369
2,135,371
2,136,356
2,137,344
2,138,366
2,139,374
2,140,375
2,141,361
2,142,368
2,143,370
2,144,363
2,145,358
2,146,352
2,147,350
2,148,354
2,149,368
2,150,365
2,151,370
2,152,368
2,153,366
2,154,364
2,155,347
2,156,365
2,157,362
2,158,365
2,159,382
2,160,375
2,161,371
2,162,370
2,163,371
2,164,375
2,165,372
2,166,355
2,167,350
2,168,355
2,169,370
2,170,371
2,171,360
2,172,371
2,173,365
2,174,362
2,175,368
2,176,367
2,177,379
2,178,374
2,179,360
2,180,386
2,181,367
2,182,377
2,183,376
2,184,372
2,185,365
2,186,370
2,187,360
2,188,370
2,189,367
2,190,369
2,191,365
2,192,363
2,193,378
2,194,358
2,195,367
2,196,363
2,197,361
2,198,363
2,199,377
2,200,376
3,1,1
3,2,3
3,3,8
3,4,24
3,5,55
3,6,109
3,7,186
3,8,265
3,9,324
3,10,345
3,11,356
3,12,377
3,13,374
3,14,383
3,15,367
3,16,347
3,17,369
3,18,379
3,19,375
3,20,395
3,21,381
3,22,370
3,23,377
3,24,365
3,25,372
3,26,385
3,27,377
3,28,382
3,29,373
3,30,366
3,31,376
3,32,381
3,33,370
3,34,378
3,35,377
3,36,375
3,37,381
3,38,384
3,39,383
3,40,392
3,41,379
3,42,383
3,43,386
3,44,377
3,45,380
3,46,372
3,47,376
3,48,381
3,49,373
3,50,393
3,51,366
3,52,381
3,53,395
3,54,384
3,55,374
3,56,376
3,57,381
3,58,368
3,59,385
3,60,380
3,61,377
3,62,359
3,63,382
3,64,383
3,65,372
3,66,378
3,67,367
3,68,381
3,69,377
3,70,377
3,71,373
3,72,365
3,73,375
3,74,375
3,75,383
3,76,369
3,77,383
3,78,381
3,79,380
3,80,379
3,81,376
3,82,379
3,83,367
3,84,390
3,85,374
3,86,381
3,87,385
3,88,368
3,89,391
3,90,379
3,91,375
3,92,388
3,93,377
3,94,379
3,95,365
3,96,373
3,97,383
3,98,379
3,99,388
3,100,382
3,101,392
3,102,372
3,103,390
3,104,397
3,105,382
3,106,370
3,107,381
3,108,378
3,109,388
3,110,396
3,111,389
3,112,372
3,113,382
3,114,383
3,115,371
3,116,375
3,117,378
3,118,382
3,119,387
3,120,374
3,121,389
3,122,386
3,123,384
3,124,396
3,125,389
3,126,369
3,127,370
3,128,369
3,129,375
3,130,377
3,131,379
3,132,383
3,133,376
3,134,380
3,135,376
3,136,359
3,137,381
3,138,371
3,139,381
3,140,383
3,141,378
3,142,376
3,143,387
3,144,378
3,145,374
3,146,361
3,147,374
3,148,375
3,149,373
3,150,375
3,151,369
3,152,378
3,153,380
3,154,390
3,155,382
3,156,382
3,157,370
3,158,383
3,159,358
3,160,374
3,161,372
3,162,377
3,163,371
3,164,373
3,165,384
3,166,387
3,167,385
3,168,376
3,169,378
3,170,383
3,171,381
3,172,370
3,173,374
3,174,365
3,175,372
3,176,383
3,177,379
3,178,372
3,179,368
3,180,370
3,181,382
