trial,day,infections
1,1,7
1,2,37
1,3,129
1,4,312
1,5,377
1,6,389
1,7,363
1,8,373
1,9,376
1,10,381
1,11,384
1,12,374
1,13,381
1,14,374
1,15,372
1,16,379
1,17,375
1,18,383
1,19,377
1,20,366
1,21,385
1,22,380
1,23,379
1,24,378
1,25,375
1,26,385
1,27,386
1,28,368
1,29,386
1,30,397
1,31,380
1,32,382
1,33,381
1,34,372
1,35,368
1,36,371
1,37,377
1,38,382
1,39,390
1,40,383
1,41,360
1,42,379
1,43,382
1,44,361
1,45,368
1,46,363
1,47,378
1,48,383
1,49,383
1,50,384
1,51,374
1,52,396
1,53,383
1,54,376
1,55,379
1,56,380
1,57,387
1,58,380
1,59,377
1,60,385
1,61,387
1,62,387
1,63,385
1,64,382
1,65,374
1,66,362
1,67,376
1,68,375
1,69,380
1,70,391
1,71,383
1,72,366
1,73,375
1,74,365
1,75,382
1,76,383
1,77,384
1,78,372
1,79,368
1,80,384
1,81,372
1,82,369
1,83,367
1,84,378
1,85,383
1,86,377
1,87,394
1,88,374
1,89,378
1,90,390
1,91,381
1,92,366
1,93,370
1,94,372
1,95,383
1,96,371
1,97,370
1,98,379
1,99,381
1,100,376
1,101,378
1,102,378
1,103,379
1,104,366
1,105,391
1,106,371
1,107,379
1,108,371
1,109,376
1,110,375
1,111,381
1,112,380
1,113,386
1,114,374
1,115,385
1,116,364
1,117,375
1,118,382
1,119,377
1,120,380
1,121,376
1,122,380
1,123,379
1,124,377
1,125,395
1,126,381
1,127,385
1,128,375
1,129,362
1,130,386
1,131,384
1,132,376
1,133,377
1,134,392
1,135,373
1,136,380
1,137,384
1,138,389
1,139,376
1,140,369
1,141,379
1,142,389
1,143,368
1,144,383
1,145,380
1,146,377
1,147,376
1,148,381
1,149,382
1,150,362
1,151,369
1,152,389
1,153,368
1,154,369
1,155,380
1,156,378
1,157,390
1,158,394
1,159,378
1,160,386
1,161,370
1,162,379
1,163,384
1,164,383
1,165,365
1,166,372
1,167,382
1,168,379
1,169,382
1,170,384
1,171,379
1,172,374
1,173,379
1,174,377
1,175,377
1,176,385
1,177,390
1,178,371
1,179,363
1,180,389
1,181,386
1,182,380
1,183,370
1,184,372
1,185,366
1,186,372
1,187,380
1,188,364
1,189,374
1,190,374
1,191,365
1,192,386
1,193,380
1,194,362
1,195,375
1,196,370
1,197,371
1,198,389
1,199,377
1,200,388
2,1,2
2,2,12
2,3,50
2,4,166
2,5,332
2,6,380
2,7,379
2,8,377
2,9,371
2,10,376
2,11,384
2,12,384
2,13,369
2,14,382
2,15,373
2,16,381
2,17,379
2,18,368
2,19,362
2,20,371
2,21,384
2,22,383
2,23,377
2,24,368
2,25,371
2,26,398
2,27,387
2,28,370
2,29,383
2,30,376
2,31,372
2,32,372
2,33,382
2,34,381
2,35,386
2,36,378
2,37,381
2,38,379
2,39,381
2,40,377
2,41,384
2,42,386
2,43,378
2,44,380
2,45,367
2,46,369
2,47,383
2,48,381
2,49,368
2,50,377
2,51,379
2,52,388
2,53,384
2,54,372
2,55,372
2,56,378
2,57,374
2,58,379
2,59,382
2,60,383
2,61,370
2,62,393
2,63,386
2,64,378
2,65,378
2,66,383
2,67,386
2,68,376
2,69,373
2,70,370
2,71,378
2,72,371
2,73,372
2,74,378
2,75,384
2,76,372
2,77,375
2,78,378
2,79,370
2,80,375
2,81,372
2,82,378
2,83,388
2,84,379
2,85,362
2,86,376
2,87,374
2,88,369
2,89,379
2,90,375
2,91,370
2,92,361
2,93,384
2,94,379
2,95,382
2,96,373
2,97,368
2,98,365
2,99,374
2,100,378
2,101,376
2,102,367
2,103,368
2,104,372
2,105,372
2,106,395
2,107,375
2,108,390
2,109,371
2,110,381
2,111,376
2,112,390
2,113,371
2,114,373
2,115,372
2,116,367
2,117,374
2,118,379
2,119,383
2,120,383
2,121,379
2,122,379
2,123,385
2,124,369
2,125,372
2,126,375
2,127,376
2,128,379
2,129,382
2,130,378
2,131,375
2,132,385
2,133,371
2,134,369
2,135,380
2,136,377
2,137,389
2,138,372
2,139,374
2,140,377
2,141,368
2,142,369
2,143,370
2,144,364
2,145,370
2,146,358
2,147,365
2,148,384
2,149,374
2,150,387
2,151,387
2,152,377
2,153,373
2,154,380
2,155,362
2,156,386
2,157,376
2,158,382
2,159,386
2,160,367
2,161,377
2,162,374
2,163,386
2,164,378
2,165,378
2,166,386
2,167,381
2,168,365
2,169,372
2,170,375
2,171,365
2,172,392
2,173,364
2,174,378
2,175,382
2,176,370
2,177,377
2,178,378
2,179,358
2,180,377
2,181,383
2,182,393
2,183,375
2,184,368
2,185,390
2,186,379
2,187,374
2,188,367
2,189,378
2,190,381
2,191,377
2,192,386
2,193,391
2,194,383
2,195,384
2,196,371
2,197,366
2,198,380
2,199,385
2,200,384
3,1,6
3,2,35
3,3,136
3,4,319
3,5,371
3,6,366
3,7,369
3,8,375
3,9,373
3,10,379
3,11,377
3,12,374
3,13,377
3,14,377
3,15,371
3,16,373
3,17,388
3,18,381
3,19,383
3,20,383
3,21,378
3,22,372
