trial,day,infections
1,1,8
1,2,35
1,3,123
1,4,272
1,5,356
1,6,361
1,7,376
1,8,361
1,9,357
1,10,380
1,11,365
1,12,366
1,13,364
1,14,361
1,15,373
1,16,359
1,17,363
1,18,370
1,19,368
1,20,375
1,21,351
1,22,361
1,23,367
1,24,371
1,25,362
1,26,345
1,27,358
1,28,363
1,29,346
1,30,374
1,31,361
1,32,357
1,33,360
1,34,361
1,35,369
1,36,362
1,37,366
1,38,370
1,39,370
1,40,346
1,41,375
1,42,362
1,43,371
1,44,373
1,45,366
1,46,365
1,47,371
1,48,368
1,49,354
1,50,361
1,51,362
1,52,359
1,53,373
1,54,361
1,55,369
1,56,362
1,57,373
1,58,369
1,59,357
1,60,365
1,61,367
1,62,366
1,63,373
1,64,362
1,65,358
1,66,369
1,67,371
1,68,366
1,69,359
1,70,365
1,71,356
1,72,354
1,73,366
1,74,353
1,75,373
1,76,366
1,77,357
1,78,367
1,79,367
1,80,354
1,81,361
1,82,363
1,83,354
1,84,359
1,85,362
1,86,373
1,87,370
1,88,363
1,89,366
1,90,356
1,91,377
1,92,365
1,93,372
1,94,358
1,95,363
1,96,352
1,97,368
1,98,364
1,99,373
1,100,364
1,101,365
1,102,366
1,103,366
1,104,354
1,105,359
1,106,365
1,107,371
1,108,373
1,109,370
1,110,359
1,111,363
1,112,354
1,113,359
1,114,371
1,115,364
1,116,355
1,117,380
1,118,367
1,119,367
1,120,362
1,121,356
1,122,369
1,123,365
1,124,353
1,125,364
1,126,348
1,127,358
1,128,369
1,129,369
1,130,372
1,131,374
1,132,365
1,133,366
1,134,368
1,135,363
1,136,361
1,137,376
1,138,350
1,139,375
1,140,355
1,141,367
1,142,366
1,143,377
1,144,373
1,145,363
1,146,363
1,147,360
1,148,358
1,149,363
1,150,368
1,151,369
1,152,371
1,153,375
1,154,374
1,155,369
1,156,360
1,157,373
1,158,364
1,159,371
1,160,376
1,161,366
1,162,355
1,163,375
1,164,370
1,165,361
1,166,362
1,167,350
1,168,364
1,169,364
1,170,364
1,171,360
1,172,368
1,173,364
1,174,371
1,175,364
1,176,372
1,177,358
1,178,388
1,179,372
1,180,362
1,181,353
1,182,361
1,183,365
1,184,370
1,185,369
1,186,366
1,187,380
1,188,360
1,189,369
1,190,363
1,191,372
1,192,360
1,193,364
1,194,366
1,195,352
1,196,361
1,197,363
1,198,360
1,199,365
1,200,369
2,1,5
2,2,14
2,3,63
2,4,210
2,5,335
2,6,369
2,7,357
2,8,368
2,9,376
2,10,361
2,11,343
2,12,371
2,13,365
2,14,362
2,15,351
2,16,364
2,17,374
2,18,369
2,19,356
2,20,363
2,21,362
2,22,365
2,23,378
2,24,368
2,25,357
2,26,362
2,27,380
2,28,372
2,29,358
2,30,377
2,31,373
2,32,356
2,33,372
2,34,363
2,35,365
2,36,368
2,37,356
2,38,368
2,39,363
2,40,357
2,41,362
2,42,358
2,43,366
2,44,368
2,45,373
2,46,352
2,47,357
2,48,362
2,49,354
2,50,359
2,51,368
2,52,371
2,53,342
2,54,342
2,55,361
2,56,381
2,57,360
2,58,360
2,59,370
2,60,368
2,61,365
2,62,378
2,63,359
2,64,365
2,65,378
2,66,372
2,67,371
2,68,356
2,69,368
2,70,358
2,71,358
2,72,363
2,73,371
2,74,350
2,75,361
2,76,366
2,77,351
2,78,374
2,79,378
2,80,357
2,81,352
2,82,355
2,83,362
2,84,367
2,85,373
2,86,363
2,87,365
2,88,366
2,89,352
2,90,360
2,91,363
2,92,364
2,93,367
2,94,362
2,95,369
2,96,368
2,97,369
2,98,370
2,99,364
2,100,359
2,101,353
2,102,360
2,103,379
2,104,371
2,105,371
2,106,365
2,107,361
2,108,372
2,109,356
2,110,364
2,111,346
2,112,368
2,113,362
2,114,350
2,115,373
2,116,364
2,117,365
2,118,360
2,119,368
2,120,359
2,121,360
2,122,338
2,123,372
2,124,371
2,125,367
2,126,368
2,127,366
2,128,358
2,129,379
2,130,374
2,131,357
2,132,371
2,133,363
2,134,370
2,135,377
2,136,365
2,137,361
2,138,357
2,139,351
2,140,366
2,141,364
2,142,368
2,143,368
2,144,368
2,145,366
2,146,356
2,147,376
2,148,371
2,149,373
2,150,363
2,151,358
2,152,351
2,153,365
2,154,361
2,155,367
2,156,368
2,157,372
2,158,371
2,159,380
2,160,364
2,161,372
2,162,351
2,163,368
2,164,368
2,165,368
2,166,364
2,167,354
2,168,364
2,169,366
2,170,373
2,171,355
2,172,380
2,173,365
2,174,365
2,175,349
2,176,364
2,177,366
2,178,370
2,179,368
2,180,364
2,181,369
2,182,376
2,183,369
2,184,376
2,185,360
2,186,359
2,187,371
2,188,356
2,189,376
2,190,371
2,191,371
2,192,377
2,193,353
2,194,369
2,195,362
2,196,363
2,197,367
2,198,367
2,199,367
2,200,354
3,1,2
3,2,7
3,3,21
3,4,89
3,5,256
3,6,362
3,7,366
3,8,365
3,9,351
3,10,368
3,11,361
3,12,358
3,13,362
3,14,371
3,15,362
3,16,362
3,17,373
3,18,363
3,19,364
3,20,359
3,21,375
3,22,365
3,23,373
3,24,368
3,25,373
3,26,371
3,27,348
3,28,365
3,29,367
3,30,369
3,31,363
3,32,366
3,33,363
3,34,356
3,35,366
3,36,366
3,37,357
3,38,361
3,39,363
3,40,374
3,41,364
3,42,354
3,43,364
3,44,364
3,45,367
3,46,362
3,47,367
3,48,363
3,49,366
3,50,367
3,51,367
3,52,356
3,53,377
3,54,366
3,55,363
3,56,367
3,57,365
3,58,373
3,59,377
3,60,374
3,61,369
3,62,364
3,63,365
3,64,367
3,65,361
3,66,370
3,67,369
3,68,378
3,69,359
3,70,354
3,71,375
3,72,353
3,73,364
3,74,370
3,75,373
3,76,376
3,77,365
3,78,357
3,79,362
3,80,341
3,81,363
3,82,357
3,83,361
3,84,367
3,85,366
3,86,357
3,87,364
3,88,356
3,89,353
3,90,372
3,91,361
3,92,379
3,93,363
3,94,370
3,95,355
3,96,367
3,97,367
3,98,368
3,99,369
3,100,365
3,101,376
3,102,372
3,103,360
3,104,349
3,105,351
3,106,360
3,107,355
3,108,365
3,109,364
3,110,353
3,111,371
3,112,375
3,113,358
3,114,365
3,115,368
3,116,366
3,117,355
3,118,358
3,119,367
3,120,363
3,121,363
3,122,360
3,123,363
3,124,358
3,125,357
3,126,366
3,127,352
3,128,361
3,129,372
3,130,363
3,131,376
3,132,365
3,133,358
3,134,356
3,135,366
3,136,368
3,137,367
3,138,367
3,139,356
3,140,348
3,141,365
3,142,347
3,143,372
3,144,353
3,145,361
3,146,368
3,147,366
3,148,357
3,149,367
3,150,388
3,151,359
3,152,357
3,153,365
3,154,361
3,155,378
3,156,375
3,157,359
3,158,356
3,159,374
3,160,345
3,161,366
3,162,358
3,163,342
3,164,355
3,165,355
3,166,373
3,167,369
3,168,378
3,169,371
3,170,355
3,171,358
3,172,369
3,173,366
3,174,370
3,175,369
3,176,363
3,177,380
3,178,372
3,179,358
3,180,360
3,181,366
3,182,359
3,183,356
3,184,361
3,185,366
3,186,375
3,187,364
3,188,371
3,189,364
3,190,357
3,191,353
3,192,361
3,193,355
3,194,364
3,195,361
3,196,363
3,197,376
3,198,368
3,199,358
3,200,367
4,1,5
4,2,22
4,3,93
4,4,269
4,5,370
4,6,366
4,7,368
4,8,383
4,9,365
4,10,372
4,11,362
4,12,356
4,13,365
4,14,363
4,15,360
4,16,366
4,17,362
4,18,359
4,19,353
4,20,377
4,21,363
4,22,361
4,23,368
4,24,361
4,25,354
4,26,368
4,27,363
4,28,359
4,29,361
4,30,369
4,31,373
4,32,367
4,33,364
4,34,352
4,35,372
4,36,370
4,37,372
4,38,368
4,39,373
4,40,367
4,41,366
4,42,366
4,43,364
4,44,348
4,45,365
4,46,368
4,47,353
4,48,361
4,49,352
4,50,367
4,51,373
4,52,365
4,53,372
4,54,362
4,55,360
4,56,376
4,57,354
4,58,361
4,59,365
4,60,368
4,61,365
4,62,370
4,63,367
4,64,363
4,65,361
4,66,365
4,67,364
4,68,375
4,69,362
4,70,359
4,71,367
4,72,357
4,73,363
4,74,368
4,75,360
4,76,356
4,77,365
4,78,359
4,79,347
4,80,354
4,81,359
4,82,364
4,83,367
4,84,358
4,85,358
4,86,353
4,87,363
4,88,362
4,89,362
4,90,370
4,91,360
4,92,376
4,93,364
4,94,365
4,95,359
4,96,352
4,97,368
4,98,369
4,99,360
4,100,367
4,101,370
4,102,360
4,103,359
4,104,371
4,105,363
4,106,364
4,107,359
4,108,368
4,109,356
4,110,358
4,111,351
4,112,344
4,113,368
4,114,365
4,115,367
4,116,365
4,117,373
4,118,365
4,119,351
4,120,354
4,121,354
4,122,361
4,123,365
4,124,370
4,125,366
4,126,361
4,127,365
